,uid,loc_clus_id
12607,5226574,10
12608,10882959,10
12609,8228413,10
12610,3603142,0
12611,49951371,3
12612,4261349,3
12613,12845608,3
12614,9813754,1
12615,42673015,3
12616,3955540,0
12617,144003205,3
12618,3257370,3
12619,7134122,3
12620,13574630,10
12621,13783092,10
12622,80813809,10
12623,6110154,10
12624,9828137,10
12625,1297005,10
12626,7080637,11
12627,4763370,11
12628,1327605,10
12629,4827583,10
12630,1238454,10
12631,3245200,10
12632,1197177,10
12633,5389657,7
12634,4593203,14
12635,64710861,10
12636,861155,16
12637,4363794,16
12638,4622931,16
12639,3706265,16
12640,4468270,16
12641,5508458,16
12642,2934970,16
12643,11849266,16
12644,53364256,16
12645,3427897,16
12646,20780652,16
12647,4227737,16
12648,4396750,16
12649,3855404,16
12650,3312528,16
12651,4312015,16
12652,6410579,16
12653,20671967,16
12654,4564640,16
12655,3365621,16
12656,5991357,16
12657,2016808,16
12658,29026150,16
12659,6036961,16
12660,9082569,16
12661,1909058,16
12662,4507797,7
12663,29522970,4
12664,6804703,4
12665,11943106,4
12666,9721834,4
12667,90108618,4
12668,3204484,4
12669,9852284,4
12670,7833421,4
12671,197752,4
12672,1167238,5
12673,10546701,4
12674,55095098,4
12675,525715,4
12676,45376149,7
12677,1545606,7
12678,4713536,6
12679,4708934,7
12680,20707217,6
12681,1041540,6
12682,4586270,6
12683,8727464,15
12684,3006388,6
12685,5068499,6
12686,2209283,7
12687,6552319,6
12688,3855341,6
12689,6054896,6
12690,2665212,0
12691,6220853,0
12692,2744440,0
12693,2328355,0
12694,333078,16
12695,4457336,15
12696,5955065,15
12697,3001479,15
12698,6723414,15
12699,16349879,15
12700,51085187,15
12701,141199,9
12702,6657760,9
12703,24386683,9
12704,3976756,9
12705,10428519,7
12706,8080383,9
12707,1410635,1
12708,1820728,9
12709,6134882,9
12710,3554613,9
12711,72358751,9
12712,24656557,9
12713,10420540,9
12714,7400925,3
12715,7884805,7
12716,5698812,9
12717,89178409,9
12718,67312443,7
12719,95506178,9
12720,668022,16
12721,80972797,16
12722,6372733,16
12723,580851,7
12724,5251092,4
12725,64721465,4
12726,3565471,4
12727,299626,4
12728,2841705,4
12729,34359779,4
12730,4349179,4
12731,3476912,4
12732,12806424,4
12733,29497502,4
12734,5208583,7
12735,2293206,4
12736,30266633,4
12737,2012063,12
12738,9461632,12
12739,75821917,10
12740,3837576,10
12741,47759318,14
12742,6043824,6
12743,7849746,7
12744,3857368,6
12745,6360504,7
12746,3316060,4
12747,2896832,4
12748,5057779,4
12749,4283005,4
12750,46156071,4
12751,6406252,4
12752,27196756,4
12753,5246630,7
12754,4436254,4
12755,43655576,4
12756,527460,4
12757,4291489,4
12758,6013340,4
12759,961027,5
12760,26674054,7
12761,4862784,7
12762,1407604,4
12763,645375,4
12764,422537,4
12765,1319843,10
12766,58701578,7
12767,4203003,7
12768,2758957,11
12769,24642765,11
12770,1639435,7
12771,4934932,11
12772,638286,11
12773,4354756,11
12774,3835042,19
12775,356394,7
12776,669172,6
12777,13443190,6
12778,410164,6
12779,1042474,7
12780,56146245,7
12781,4880132,6
12782,862043,7
12783,5524573,6
12784,29514618,6
12785,25435708,18
12786,5077274,7
12787,6446704,5
12788,30784166,5
12789,2759068,7
12790,21112723,7
12791,96308,7
12792,51296097,5
12793,2378675,5
12794,5159714,7
12795,42486486,5
12796,2594867,5
12797,5614806,0
12798,6569208,5
12799,128921,5
12800,5843227,5
12801,10613722,5
12802,3237981,5
12803,49042779,10
12804,8752727,7
12805,5123972,8
12806,54912806,5
12807,92804553,5
12808,281527,7
12809,4248560,5
12810,25779397,7
12811,39488402,7
12812,7665505,5
12813,1510103,5
12814,10750306,5
12815,4468625,5
12816,29312002,5
12817,9893176,5
12818,50207599,5
12819,5169777,5
12820,4890996,5
12821,2532213,5
12822,4626993,10
12823,257796,10
12824,3488767,10
12825,7280334,10
12826,6011453,10
12827,2289009,10
12828,5260625,10
12829,268109,10
12830,8282069,10
12831,1031521,10
12832,3197236,13
12833,1346873,6
12834,21120667,7
12835,148381,6
12836,7254952,11
12837,37827944,6
12838,4460252,6
12839,42989123,6
12840,698218,6
12841,55523869,6
12842,3127852,6
12843,1591811,7
12844,3099783,18
12845,14865111,18
12846,64169,18
12847,1601858,18
12848,13456498,18
12849,874948,18
12850,2405749,18
12851,6965352,18
12852,4705480,6
12853,2146430,6
12854,69243097,7
12855,4198042,11
12856,10609370,11
12857,2555255,11
12858,3533212,11
12859,2204410,13
12860,5882414,1
12861,38700877,1
12862,1452378,1
12863,3749500,7
12864,19344008,1
12865,7235212,3
12866,3386741,15
12867,4167862,15
12868,3002213,15
12869,10567492,15
12870,5082162,7
12871,4684299,15
12872,1744562,10
12873,8829631,15
12874,26234338,15
12875,2443858,15
12876,1534061,15
12877,4666959,16
12878,3880275,16
12879,6382771,16
12880,30638735,7
12881,51088176,16
12882,4204528,16
12883,48015954,16
12884,12374265,16
12885,13751817,16
12886,4337233,16
12887,71717625,14
12888,3752873,14
12889,2666574,14
12890,2287881,7
12891,28843903,14
12892,6381071,14
12893,3433843,14
12894,7425646,10
12895,399130073,14
12896,1560379,14
12897,12283523,7
12898,4905437,14
12899,455503,14
12900,465148,14
12901,3172567,14
12902,3082139,19
12903,3857662,16
12904,78912089,14
12905,3588486,14
12906,13221612,6
12907,4043877,14
12908,3936043,14
12909,4044729,14
12910,1297237,14
12911,1135607,10
12912,1575233,14
12913,68748420,14
12914,3733785,9
12915,316150,14
12916,6152619,14
12917,593336,4
12918,12467125,14
12919,490004,14
12920,3957203,14
12921,5363385,14
12922,5363669,14
12923,7260290,7
12924,135972787,14
12925,8341539,14
12926,1048097,7
12927,2859436,13
12928,778378,13
12929,133915007,13
12930,3298584,10
12931,4076469,13
12932,5039299,16
12933,5562374,13
12934,5185668,13
12935,5637016,13
12936,9022643,13
12937,3235509,13
12938,732129,2
12939,4606509,2
12940,4004543,2
12941,27235852,2
12942,62310362,2
12943,84295430,2
12944,37201196,2
12945,2587644,2
12946,77127790,2
12947,66033414,2
12948,8259689,2
12949,5993544,0
12950,4491425,0
12951,3080898,0
12952,5223889,0
12953,4305720,0
12954,9836171,16
12955,3857179,13
12956,3829118,13
12957,4274721,13
12958,4829257,13
12959,913365,13
12960,3912668,13
12961,4590369,13
12962,4778224,13
12963,4373486,13
12964,4844496,7
12965,7594127,13
12966,4021058,13
12967,21608227,14
12968,917476,14
12969,51646851,14
12970,2442551,14
12971,20002670,14
12972,2783159,14
12973,45702824,7
12974,816422,14
12975,6430338,7
12976,83336698,6
12977,97903825,14
12978,3449586,14
12979,4813495,14
12980,16555156,14
12981,2019745,14
12982,13577617,14
12983,5559130,14
12984,10566735,14
12985,1713146,14
12986,3371426,14
12987,25646345,3
12988,10345029,3
12989,8034741,3
12990,5109291,3
12991,469757,3
12992,3719737,3
12993,747638,16
12994,2955582,3
12995,13434675,3
12996,147612104,3
12997,5653931,3
12998,26840967,11
12999,2064415,11
13000,5163856,11
13001,15487745,11
13002,838097,11
13003,2768848,11
13004,4908425,15
13005,6135458,11
13006,3486101,11
13007,29142570,11
13008,3782550,11
13009,4775502,11
13010,13479823,11
13011,51625541,11
13012,14221116,11
13013,6864977,11
13014,1365629,10
13015,7115237,11
13016,25496671,11
13017,1720238,11
13018,6008700,11
13019,4209239,11
13020,3710730,11
13021,3764975,11
13022,3552738,11
13023,2270235,11
13024,3548400,11
13025,1697755,7
13026,635354,11
13027,19562792,11
13028,6829579,11
13029,6746737,11
13030,4531582,11
13031,95759499,11
13032,1391973,11
13033,2040745,11
13034,6718863,11
13035,3390569,11
13036,3488058,11
13037,21539634,11
13038,39164790,11
13039,4578427,11
13040,2780606,11
13041,3129979,11
13042,3662485,11
13043,8205355,11
13044,5822764,6
13045,1806070,6
13046,577604,6
13047,27404267,6
13048,4953367,8
13049,4036270,10
13050,3300213,8
13051,10257088,8
13052,5155672,8
13053,6744087,8
13054,4450910,1
13055,41725357,1
13056,1570406,1
13057,2972338,12
13058,2253319,12
13059,6678095,12
13060,3305059,14
13061,6595207,12
13062,2130056,4
13063,2302111,11
13064,5401460,12
13065,1804362,12
13066,37339361,4
13067,769472,12
13068,2972336,12
13069,1494877,11
13070,19769937,6
13071,1836161,6
13072,3241063,14
13073,5799977,12
13074,20774932,12
13075,17211738,12
13076,3218735,12
13077,4353248,12
13078,35904421,0
13079,8744688,0
13080,8422139,0
13081,8603497,0
13082,16272014,0
13083,1877652,0
13084,12107807,14
13085,6309822,14
13086,1549320,14
13087,3124933,6
13088,866361,6
13089,76797783,6
13090,6051744,6
13091,3549160,7
13092,13487126,6
13093,73789509,6
13094,4710351,7
13095,1602716,6
13096,16606417,6
13097,10409640,6
13098,14278463,6
13099,11539785,18
13100,2725892,6
13101,11269838,6
13102,343867,7
13103,126903188,7
13104,427177,6
13105,71732456,6
13106,92368877,6
13107,6060617,6
13108,15419396,6
13109,20657703,7
13110,4697458,6
13111,88478674,6
13112,31538362,6
13113,5426447,6
13114,107175,18
13115,66837132,6
13116,8233340,6
13117,3683248,6
13118,176753385,6
13119,581559,6
13120,5638661,0
13121,1051205,0
13122,12280471,1
13123,6217018,3
13124,18309336,3
13125,45100108,3
13126,19561320,3
13127,518931,3
13128,6690389,3
13129,45786705,9
13130,4779996,9
13131,4649070,10
13132,3136357,0
13133,12182813,9
13134,68951800,9
13135,19300116,9
13136,90095274,9
13137,1900246,9
13138,10133058,9
13139,36691472,9
13140,2570605,9
13141,76744303,9
13142,7897952,9
13143,30630593,9
13144,4336056,9
13145,22141068,9
13146,2758116,9
13147,57591308,9
13148,10628552,9
13149,25029044,9
13150,540230,9
13151,42925725,9
13152,5604315,6
13153,6159970,6
13154,1817975,6
13155,14540301,6
13156,12246312,6
13157,27917901,7
13158,17281672,6
13159,2515292,7
13160,7004883,6
13161,688842,7
13162,1155940,6
13163,206175,6
13164,146564,6
13165,4958861,6
13166,1198425,6
13167,11662943,6
13168,886628,6
13169,3170617,10
13170,4203855,10
13171,1984992,16
13172,20772151,19
13173,3993536,14
13174,32695533,14
13175,3378249,14
13176,4510911,14
13177,1997436,14
13178,6837990,14
13179,4418159,16
13180,4462701,14
13181,3485633,14
13182,845644,14
13183,12828723,14
13184,58976177,7
13185,3145771,14
13186,18313050,14
13187,2817575,14
13188,3963220,12
13189,4025926,12
13190,3910276,7
13191,5601302,12
13192,785416,10
13193,1465642,10
13194,29675310,10
13195,1055150,10
13196,9242752,10
13197,83956125,10
13198,30435326,6
13199,6414021,6
13200,50124403,6
13201,3637476,6
13202,758107,6
13203,5039267,6
13204,105288,6
13205,12389245,3
13206,2309317,3
13207,3922894,3
13208,5559442,3
13209,3010764,13
13210,5219134,3
13211,2306190,3
13212,3328627,3
13213,744854,3
13214,5485016,3
13215,3842878,3
13216,3820106,3
13217,18254520,3
13218,6214672,3
13219,5040430,3
13220,7198680,3
13221,5264335,3
13222,381073,7
13223,4251614,5
13224,2210029,5
13225,510776,5
13226,2089241,5
13227,3241263,5
13228,1515967,7
13229,5074721,3
13230,4745151,3
13231,5665482,3
13232,4690545,3
13233,1154413,19
13234,333022,2
13235,17611497,2
13236,21047549,7
13237,4229142,12
13238,6390229,12
13239,5771921,7
13240,6400278,7
13241,3770725,12
13242,3299601,12
13243,1721773,12
13244,5462237,12
13245,7930573,12
13246,1309306,3
13247,4139260,0
13248,3860388,9
13249,4350965,12
13250,132718212,12
13251,5088018,12
13252,6097113,12
13253,10145577,12
13254,10423771,12
13255,10716197,14
13256,1225736,12
13257,5502364,12
13258,3807285,7
13259,4899743,12
13260,7250885,12
13261,72131486,0
13262,2719117,0
13263,23385888,0
13264,3409255,0
13265,1324949,7
13266,5552219,0
13267,4399905,15
13268,2123667,7
13269,5149904,8
13270,886054,10
13271,37479340,14
13272,28300172,14
13273,3724242,13
13274,4388504,14
13275,11656294,7
13276,7042257,14
13277,8881530,7
13278,759334,2
13279,1535150,14
13280,4970316,13
13281,3892776,14
13282,795100,14
13283,41127645,3
13284,1518554,3
13285,8483814,3
13286,5306125,3
13287,4247904,3
13288,1365733,7
13289,3872367,3
13290,4800505,3
13291,4975627,3
13292,874005,3
13293,4065655,4
13294,125703506,4
13295,5678808,4
13296,2495019,14
13297,4083756,14
13298,5747051,14
13299,4945104,14
13300,1237429,14
13301,406239,9
13302,12139681,14
13303,9009175,2
13304,6501846,14
13305,10862998,14
13306,37429560,14
13307,6118065,3
13308,15867711,3
13309,25330269,7
13310,6626753,9
13311,1563060,9
13312,24489201,7
13313,12477443,9
13314,1406783,7
13315,1043693,9
13316,13820310,9
13317,47578355,9
13318,1577379,9
13319,21574497,5
13320,3116858,0
13321,68525743,9
13322,6232823,9
13323,6648545,7
13324,422885,9
13325,3879852,3
13326,4125958,9
13327,1603956,9
13328,4860082,9
13329,8703398,7
13330,13432063,9
13331,5326940,9
13332,329724,1
13333,45057695,9
13334,26641811,9
13335,3692831,9
13336,4506517,7
13337,53319575,7
13338,79947260,9
13339,5050713,9
13340,15201044,9
13341,7138285,7
13342,3509435,10
13343,93398061,9
13344,208119,7
13345,68954057,9
13346,1749604,9
13347,5113652,9
13348,5654819,9
13349,2533435,7
13350,3096312,9
13351,28927190,9
13352,144582105,9
13353,31569537,7
13354,127829707,6
13355,299080,9
13356,1187176,9
13357,4524976,9
13358,4611878,9
13359,2834669,9
13360,15757024,9
13361,1686431,9
13362,2597731,9
13363,87223197,9
13364,6051062,7
13365,729412,7
13366,12805194,9
13367,107080211,7
13368,170286,7
13369,69760503,9
13370,7228365,9
13371,4376985,9
13372,1369685,9
13373,14057510,9
13374,2622672,9
13375,4823431,9
13376,5729811,7
13377,5415076,9
13378,5525667,9
13379,74193561,9
13380,5057057,9
13381,4800745,9
13382,12981702,2
13383,21622472,2
13384,11777229,2
13385,6242246,2
13386,20793248,2
13387,61663191,2
13388,75030709,2
13389,2292942,2
13390,5000213,2
13391,13261258,2
13392,10894340,2
13393,2190026,2
13394,36874060,2
13395,70233781,2
13396,43673226,2
13397,1064868,2
13398,3043103,17
13399,6104438,17
13400,23224739,17
13401,11066073,17
13402,1673264,4
13403,11365390,17
13404,4098356,17
13405,4709437,17
13406,12485541,17
13407,4097040,17
13408,2990007,1
13409,2724252,15
13410,27496864,15
13411,2619813,15
13412,2711626,15
13413,4886155,10
13414,48965505,15
13415,1614695,15
13416,4938989,15
13417,3980942,13
13418,65515817,13
13419,11734483,13
13420,4308276,17
13421,11429494,17
13422,3254599,17
13423,6646301,17
13424,1625654,17
13425,6287749,17
13426,23877539,7
13427,1433809,17
13428,10960044,15
13429,18256270,15
13430,4813141,15
13431,48594341,4
13432,21917624,8
13433,5350666,8
13434,7004404,8
13435,41946612,8
13436,5053260,8
13437,17076510,8
13438,525392,8
13439,4417448,8
13440,1187492,8
13441,6310129,8
13442,6176137,8
13443,150725,8
13444,1326821,12
13445,6131817,10
13446,766529,7
13447,5034348,6
13448,54177317,6
13449,392964743,6
13450,4932956,6
13451,5764709,6
13452,54543711,6
13453,4354208,7
13454,8018170,7
13455,25923347,6
13456,423318,6
13457,5962204,6
13458,24293465,6
13459,25169437,6
13460,8013439,6
13461,4078028,10
13462,2887380,10
13463,1549352,10
13464,11749272,10
13465,12104173,0
13466,8382023,0
13467,4329217,0
13468,11503201,0
13469,5707061,0
13470,5185053,0
13471,730784,0
13472,8753995,0
13473,4245366,0
13474,38786040,0
13475,2291325,0
13476,4690756,0
13477,7056545,0
13478,119201,0
13479,7064886,0
13480,4903356,11
13481,5469865,0
13482,6245060,0
13483,769245,19
13484,83633804,19
13485,10930493,19
13486,1764551,19
13487,4840923,19
13488,3805631,19
13489,4402985,19
13490,2169925,19
13491,5160452,19
13492,4623447,19
13493,8870740,19
13494,734207,19
13495,2114752,12
13496,3687976,19
13497,5910731,19
13498,22218129,7
13499,29315406,18
13500,3636279,7
13501,16136452,6
13502,25041788,7
13503,19939219,6
13504,4551075,6
13505,3099737,6
13506,4739484,6
13507,52705636,6
13508,7933356,6
13509,27336003,6
13510,721534,6
13511,1966474,6
13512,53179343,6
13513,12479208,6
13514,20420375,7
13515,18126819,7
13516,34582566,6
13517,676160,6
13518,5665881,7
13519,10687930,6
13520,4822701,6
13521,1499858,6
13522,59844949,7
13523,3852163,6
13524,6657603,6
13525,7252432,6
13526,4378827,6
13527,1092983,6
13528,33366589,6
13529,5513358,7
13530,2527609,6
13531,9138754,7
13532,3837007,6
13533,55405414,6
13534,16224096,6
13535,90929817,6
13536,52605452,6
13537,1833419,6
13538,67645398,6
13539,3149504,6
13540,26883242,6
13541,22370382,6
13542,2917644,6
13543,5963266,6
13544,12312562,6
13545,140547,6
13546,43734939,7
13547,85927565,6
13548,5128951,6
13549,6873034,6
13550,11693383,6
13551,943238,6
13552,64487233,7
13553,5704743,6
13554,496062,6
13555,122377359,6
13556,13377991,6
13557,78222414,6
13558,2271304,6
13559,5047690,6
13560,6017189,7
13561,5360968,6
13562,4044470,6
13563,11376113,6
13564,5314872,6
13565,7017948,6
13566,14874568,7
13567,39654464,6
13568,2063851,6
13569,11827609,19
13570,26221836,6
13571,1017627,7
13572,1731695,6
13573,4840325,6
13574,3889609,6
13575,6543025,6
13576,10691755,6
13577,14327613,6
13578,4818190,6
13579,985090,7
13580,2665368,6
13581,24223019,6
13582,4143890,7
13583,3341426,6
13584,9024814,7
13585,12503722,6
13586,2389227,6
13587,52452475,6
13588,5181376,6
13589,49559715,6
13590,50392821,6
13591,41486396,6
13592,192601500,3
13593,3659044,6
13594,1586532,6
13595,32446127,6
13596,48838,6
13597,5300710,6
13598,18213588,6
13599,18825225,6
13600,7524916,6
13601,6785304,6
13602,38153406,6
13603,26359050,6
13604,17474632,6
13605,44395119,6
13606,41575296,6
13607,4166795,6
13608,4059390,7
13609,14278518,6
13610,131968693,7
13611,161306,6
13612,21237832,6
13613,3993055,7
13614,31081285,3
13615,4570043,13
13616,10524548,3
13617,76484344,3
13618,41061054,3
13619,4596818,3
13620,574455,3
13621,9770097,3
13622,332772606,3
13623,387176,10
13624,3309828,7
13625,3751193,10
13626,4078622,10
13627,528704,10
13628,4503103,10
13629,5408098,10
13630,4930787,10
13631,4436900,19
13632,7102161,19
13633,4396638,19
13634,15042324,19
13635,855922,19
13636,7835737,11
13637,11406395,0
13638,1499751,19
13639,4845801,19
13640,3182671,14
13641,3390833,7
13642,1493377,19
13643,5736418,19
13644,4650117,19
13645,2686451,19
13646,1777231,0
13647,4045254,19
13648,6104705,19
13649,2125184,19
13650,6718794,19
13651,11846571,19
13652,6716131,19
13653,1393164,19
13654,2772011,19
13655,4929844,3
13656,7907425,19
13657,2463887,19
13658,4413946,19
13659,23013607,19
13660,4202666,19
13661,2518973,11
13662,6966024,11
13663,3751616,19
13664,4501366,3
13665,2491235,0
13666,5573697,19
13667,4158209,19
13668,367956,19
13669,3690292,19
13670,12688547,19
13671,7130339,17
13672,3060119,17
13673,15608524,19
13674,16545840,19
13675,27529597,19
13676,2535395,19
13677,10781150,19
13678,28744292,19
13679,2037953,19
13680,3335229,8
13681,4270408,19
13682,15619175,19
13683,5037703,19
13684,1359854,19
13685,5449800,7
13686,4576282,19
13687,3997383,11
13688,9807717,7
13689,90572988,19
13690,422490,19
13691,8260727,19
13692,1551060,11
13693,1952912,19
13694,6778602,18
13695,552384,7
13696,13409511,19
13697,5784528,19
13698,22123948,19
13699,4756906,19
13700,29025621,7
13701,4851285,19
13702,13452124,19
13703,72720509,19
13704,1904860,13
13705,6855019,19
13706,1791045,0
13707,5468687,8
13708,795601,9
13709,3921971,9
13710,50970728,9
13711,3298618,9
13712,367817,9
13713,5322034,9
13714,373097720,9
13715,3178777,9
13716,2816336,9
13717,4984880,9
13718,1814380,9
13719,15669398,9
13720,6628034,7
13721,145827743,9
13722,4022084,9
13723,6211051,9
13724,5017955,9
13725,80339568,9
13726,1421357,9
13727,4179120,9
13728,10208205,9
13729,76510512,9
13730,4423408,9
13731,1417410,4
13732,3588892,9
13733,5715592,9
13734,208809,7
13735,799914,9
13736,1382003,9
13737,6423561,9
13738,12732430,9
13739,696809,9
13740,9108773,9
13741,5846190,9
13742,162531,9
13743,5941090,9
13744,35558834,9
13745,1347905,9
13746,268068,10
13747,20778876,9
13748,38572205,7
13749,4355413,10
13750,5173794,9
13751,2585346,9
13752,3914478,15
13753,86276124,15
13754,16492629,15
13755,4722952,15
13756,4379571,15
13757,88830365,15
13758,4781197,15
13759,3868191,15
13760,16298538,5
13761,4450309,5
13762,1719675,5
13763,1381563,5
13764,2908255,5
13765,1720439,5
13766,10331765,7
13767,82829391,5
13768,27071127,2
13769,894281,5
13770,22334306,5
13771,35356869,5
13772,12676452,5
13773,2228352,5
13774,3067765,5
13775,13912458,5
13776,5489835,5
13777,3320092,2
13778,21479484,5
13779,125493,5
13780,7801329,5
13781,2989692,7
13782,736614,5
13783,4844753,5
13784,3151931,5
13785,5261246,5
13786,1152114,5
13787,6980328,5
13788,2726462,5
13789,6665542,5
13790,4147540,5
13791,4073854,6
13792,2813795,7
13793,1147131,6
13794,29482310,6
13795,4914899,7
13796,5251936,6
13797,319010,6
13798,15363309,6
13799,3271111,6
13800,19321090,6
13801,2025999,6
13802,2805947,7
13803,670590,7
13804,5937927,6
13805,4188530,6
13806,7896189,6
13807,622674,7
13808,11470253,6
13809,888751,6
13810,41586213,7
13811,12543791,4
13812,160440,4
13813,4355975,4
13814,6380932,4
13815,7306793,4
13816,6542681,4
13817,2912500,4
13818,86563,6
13819,5106,6
13820,45930843,6
13821,6440290,7
13822,19827911,6
13823,405576180,6
13824,786852,6
13825,46826131,6
13826,146236283,6
13827,35747,6
13828,6915171,11
13829,495607,11
13830,5817020,12
13831,53560794,12
13832,4936252,12
13833,2467761,16
13834,3059381,12
13835,63826061,12
13836,86032990,7
13837,3727048,11
13838,9188937,11
13839,6136843,2
13840,2459024,2
13841,8942419,2
13842,5650957,2
13843,34837652,2
13844,2865669,7
13845,10160855,2
13846,4756824,2
13847,12247162,2
13848,561688,2
13849,780184,2
13850,5817664,3
13851,9427573,3
13852,3550399,3
13853,3730802,3
13854,1731800,3
13855,2719652,3
13856,3530898,3
13857,2016701,3
13858,3922581,3
13859,1495371,3
13860,6593443,3
13861,74210599,3
13862,5131848,3
13863,21873181,3
13864,36846134,3
13865,10444035,13
13866,4889242,13
13867,10995240,13
13868,5742403,13
13869,85420150,13
13870,4973547,13
13871,4915017,13
13872,3672490,13
13873,4033357,13
13874,4397256,13
13875,5266331,13
13876,4013644,13
13877,5294324,13
13878,15544019,13
13879,2987463,13
13880,1587394,14
13881,4468752,12
13882,5182194,4
13883,14280681,12
13884,27071422,11
13885,6084193,11
13886,8068136,11
13887,699346,18
13888,76259750,0
13889,19033850,18
13890,4079567,18
13891,1063341,15
13892,50654916,10
13893,5614908,10
13894,7378471,10
13895,16715298,10
13896,150744,16
13897,696631,10
13898,10184096,10
13899,11602573,10
13900,9317440,10
13901,3403620,10
13902,1305614,10
13903,5012825,10
13904,11389109,15
13905,8808534,15
13906,11659278,15
13907,3999170,15
13908,137708536,15
13909,5017762,15
13910,5997053,15
13911,5255045,15
13912,6628464,15
13913,2866052,15
13914,4169468,15
13915,4508674,15
13916,1306548,1
13917,2591386,1
13918,47468585,7
13919,8440455,3
13920,3103107,3
13921,3690686,3
13922,8665321,3
13923,44984522,3
13924,7761519,7
13925,18303178,3
13926,4314555,3
13927,3552616,3
13928,3257046,3
13929,94262563,3
13930,7389877,3
13931,4977116,3
13932,3747722,3
13933,2908789,3
13934,3750259,3
13935,1793366,3
13936,2761384,19
13937,51555918,3
13938,8365367,3
13939,3546897,3
13940,5333406,3
13941,6596412,3
13942,67634354,3
13943,82741454,3
13944,2946269,3
13945,4990661,3
13946,4945486,3
13947,17187939,3
13948,8829008,3
13949,2354242,3
13950,1349650,7
13951,6469787,4
13952,2016417,4
13953,1259287,4
13954,3917888,4
13955,40735518,4
13956,69584095,7
13957,42108865,4
13958,852046,4
13959,2588345,7
13960,4975759,3
13961,885837,11
13962,3415191,7
13963,40659153,18
13964,28416710,7
13965,4810103,18
13966,2462823,18
13967,219643,18
13968,11837112,18
13969,551549,11
13970,22038633,15
13971,9733597,15
13972,5221547,15
13973,9464935,7
13974,1676950,15
13975,8347626,15
13976,5718462,15
13977,4223291,12
13978,3489171,15
13979,42301067,15
13980,2710781,7
13981,44724715,15
13982,5328477,15
13983,5745964,15
13984,4791488,15
13985,8859219,15
13986,13758813,15
13987,12426993,15
13988,11229150,15
13989,3409671,15
13990,4272269,15
13991,7379474,15
13992,5103038,15
13993,998859,15
13994,8691740,15
13995,6484919,15
13996,18218541,15
13997,4441553,15
13998,779060,15
13999,64168400,15
14000,10354346,15
14001,12651766,15
14002,4626714,15
14003,4566092,15
14004,3367780,15
14005,50993350,15
14006,4559123,18
14007,2830899,18
14008,82769452,18
14009,7654414,18
14010,17348943,18
14011,8986778,18
14012,1464193,18
14013,1590091,18
14014,71705181,18
14015,62738467,18
14016,132077202,18
14017,138567175,18
14018,5768923,18
14019,4163388,18
14020,46527,18
14021,55482307,18
14022,4533433,7
14023,3306074,12
14024,4038923,12
14025,3237244,12
14026,137907931,7
14027,6704354,17
14028,2294557,14
14029,349879,16
14030,31997874,17
14031,1066845,17
14032,1462529,15
14033,8999427,15
14034,22063325,15
14035,6078480,15
14036,1509884,4
14037,320919,4
14038,8205351,4
14039,18116483,4
14040,4979697,4
14041,9717206,4
14042,37191979,4
14043,3433884,4
14044,320113,4
14045,127448009,15
14046,2690683,16
14047,2995888,9
14048,139118,15
14049,1261702,15
14050,3261322,15
14051,1962738,15
14052,1468908,15
14053,2408890,15
14054,8079973,15
14055,6440467,3
14056,3513914,15
14057,3179252,15
14058,3489230,15
14059,78031264,3
14060,1162743,10
14061,25718088,0
14062,5315175,12
14063,5123261,7
14064,93606707,12
14065,16559301,7
14066,659329,4
14067,2829576,4
14068,6908947,4
14069,34587402,10
14070,2461508,7
14071,1602593,10
14072,3774381,4
14073,3247204,4
14074,11634928,4
14075,3809236,11
14076,3982738,11
14077,88345339,10
14078,46315422,10
14079,10693669,7
14080,2762032,16
14081,3571829,16
14082,43606161,16
14083,1431394,16
14084,1949280,7
14085,3597594,10
14086,13900521,10
14087,1806930,10
14088,3527323,0
14089,82177220,11
14090,3264851,11
14091,96332852,11
14092,11815916,11
14093,3438195,5
14094,4466604,11
14095,4712864,11
14096,1674858,9
14097,4642629,9
14098,54759412,7
14099,6514903,13
14100,29749238,13
14101,3983749,13
14102,4022974,7
14103,18744540,13
14104,6017174,13
14105,41582917,13
14106,6828789,13
14107,15455829,13
14108,28239280,13
14109,4329495,13
14110,5663716,13
14111,5742154,17
14112,25256751,17
14113,3324001,17
14114,4885985,17
14115,4439207,17
14116,73054519,17
14117,83625186,17
14118,5852656,17
14119,1029879,17
14120,62653170,17
14121,5558046,17
14122,297384,17
14123,1936505,7
14124,3976245,17
14125,5507414,17
14126,7592469,17
14127,7285345,17
14128,3876602,17
14129,2471754,17
14130,6852343,17
14131,26170112,17
14132,89274909,17
14133,4796749,17
14134,3170799,17
14135,163013103,17
14136,5376831,17
14137,4223334,17
14138,17227782,17
14139,72133752,17
14140,5213240,17
14141,3101797,8
14142,18683704,17
14143,4593374,16
14144,51909797,17
14145,1518922,17
14146,62397710,17
14147,102844935,17
14148,2472614,8
14149,3098668,16
14150,5680711,14
14151,2166518,17
14152,130463545,11
14153,433203769,11
14154,7736000,11
14155,1547979,11
14156,88650325,7
14157,4863348,7
14158,38994976,11
14159,6573986,7
14160,8138870,3
14161,3105325,7
14162,6331230,7
14163,25255485,3
14164,6466007,7
14165,3531937,7
14166,5189951,13
14167,5534538,12
14168,3682498,12
14169,7621750,8
14170,4783348,8
14171,58693492,8
14172,338293001,8
14173,4536134,8
14174,10369482,8
14175,1284416,15
