uid,Label,total_count
64774373,C8,2
64774373,CBD,7
64774373,W2,1
64791564,C4,1
64896837,C2,1
64897898,E4,1
64956008,C5,1
64979426,C6,2
64995888,C4,1
64995888,C5,1
64995888,E2,1
64996870,C6,2
64996870,CBD,1
64996870,E3,1
65029371,C8,1
65031270,N1,3
65031883,C8,2
65094813,CBD,1
65116177,CBD,1
65131717,C7,2
65131717,E4,1
65164149,C6,1
65188094,W1,1
65234037,C4,1
65234037,CBD,1
65234037,NE1,2
65242287,N1,1
65254476,N1,1
65307020,CBD,1
65317267,C2,1
65321594,E4,1
65340857,C8,1
65348088,C4,1
65348088,C6,2
65348088,C7,2
65348088,C8,1
65348088,CBD,1
65365576,C8,1
65369889,E3,1
65370911,C6,1
65380493,CBD,1
65383929,E2,1
65384950,C6,1
65393289,C1,1
65401448,C5,1
65403556,C6,1
65403556,C8,1
65452571,C1,5
65452571,C2,4
65452571,C3,3
65452571,C4,12
65452571,C5,23
65452571,C6,10
65452571,C7,3
65452571,CBD,22
65452571,W1,3
65452571,W2,1
65455744,CBD,1
65459976,C7,1
65473824,CBD,5
65480668,C7,1
65488813,C7,1
65515817,W1,2
65525098,CBD,3
65549862,C4,1
65554876,C1,2
65554876,C7,1
65554876,CBD,3
65618531,NE1,2
65649463,C7,1
65649463,CBD,1
65651330,C3,1
65652360,C8,1
65652360,CBD,1
65652360,NE2,1
65659728,C6,1
65691756,C2,1
65737404,C5,1
65737404,C6,1
65738859,C5,1
65776713,CBD,1
65837768,NE2,1
65845957,C7,1
65868075,C4,1
65868075,C8,1
65868075,E2,1
65884813,E2,1
65960382,C6,1
65960382,C7,1
66033414,E2,1
66042624,C2,1
66056718,E3,1
66064086,CBD,2
66097720,CBD,1
66106490,CBD,1
66106949,C6,1
66108794,W2,1
66110181,E1,1
66146775,C8,1
66181648,CBD,1
66200357,C6,1
66201865,NE1,10
66214974,C4,1
66228110,CBD,1
66234646,C7,1
66244142,C6,1
66265788,CBD,1
66310886,C6,1
66311137,NE2,1
66314913,W2,1
66349448,NE1,2
66360816,C5,1
66368100,C6,1
66368100,E3,1
66379821,E4,2
66397617,C6,1
66399117,CBD,1
66404863,CBD,1
66455442,C8,1
66455442,W1,1
66459122,C6,1
66462238,C3,1
66464091,CBD,1
66466114,CBD,1
66467232,CBD,1
66482202,C5,3
66482202,C6,2
66482202,C8,1
66482202,CBD,6
66482202,E2,1
66499541,N1,1
66499541,W2,1
66519484,C6,2
66585600,C8,1
66619729,C4,1
66619729,CBD,1
66619729,N1,1
66619729,NE1,2
66619729,NE3,2
66646774,NE3,1
66648100,C5,1
66648100,C6,1
66648100,CBD,1
66648100,W3,1
66663375,C3,1
66663375,C6,1
66663375,CBD,1
66725156,CBD,1
66725156,W2,3
66728468,C7,1
66732655,C6,1
66732655,C8,1
66732655,CBD,1
66732655,W1,1
66732655,W2,1
66741225,C4,1
66754603,C7,1
66807625,C5,1
66807625,CBD,1
66815612,CBD,1
66837132,CBD,1
66843216,C1,1
66853548,C2,1
66853548,C6,4
66853548,CBD,6
66876126,C6,1
66982583,C8,1
66990581,C1,2
66990581,C2,3
66990581,C8,1
66990581,W1,2
66992070,C6,1
67077538,CBD,1
67088359,C6,2
67088359,CBD,1
67091635,C1,2
67091635,C2,1
67091635,C8,4
67091635,CBD,1
67091635,E3,1
67091635,NE1,1
67091635,NE2,2
67091635,NE3,2
67091635,W1,1
67125005,C8,1
67132812,C2,2
67150767,C2,1
67152329,C2,2
67152329,C3,1
67152329,C4,4
67152329,C5,3
67152329,C6,5
67152329,C8,2
67152329,CBD,9
67152329,E1,1
67152329,W2,1
67157116,C3,1
67161521,C8,2
67169417,C5,1
67170389,NE2,1
67182521,CBD,1
67189222,N1,1
67191438,C4,1
67191438,C5,3
67292681,C7,3
67292681,W2,1
67294206,W1,1
67304880,C7,1
67312443,C2,1
67312443,C7,1
67312443,CBD,1
67384083,E3,1
67389567,C4,1
67397119,C3,1
67397119,CBD,1
67419979,CBD,2
67474000,NE2,1
67480358,C3,1
67482948,C2,1
67490872,C1,1
67490872,C2,6
67490872,C3,2
67490872,C4,10
67490872,C5,15
67490872,C6,18
67490872,C7,4
67490872,C8,10
67490872,CBD,16
67490872,E3,2
67490872,W1,4
67491259,CBD,1
67492119,CBD,2
67580902,C6,1
67580902,CBD,5
67594039,C4,1
67634354,W2,1
67639200,C1,3
67639200,C3,1
67639200,C4,1
67639200,C5,1
67639200,C7,2
67639200,CBD,2
67639200,E3,1
67639200,NE2,1
67639200,W2,1
67645398,CBD,1
67657508,C6,1
67662930,C8,1
67688242,NE2,1
67690377,C6,1
67708149,C1,2
67731684,C4,1
67747333,C2,1
67863359,C2,1
67912395,CBD,1
67942796,CBD,1
67961227,C2,1
67961227,C6,1
67961227,E1,3
67961227,N1,1
67961227,NE1,2
67961227,W2,2
67976281,NE3,1
68064128,N1,1
68088971,CBD,1
68101825,C6,2
68101825,C8,3
68101825,CBD,3
68111202,C8,1
68122278,C3,1
68131947,C4,1
68188680,C3,1
68215178,NE2,1
68223059,W1,1
68257215,N1,1
68308615,C7,1
68308615,C8,3
68308615,CBD,2
68308615,E2,1
68318307,C7,1
68333338,C1,1
68333338,C2,1
68333338,C6,2
68333338,CBD,1
68333338,NE2,1
68336948,C6,1
68337053,E2,1
68350166,C5,1
68351298,CBD,1
68372642,C1,1
68405538,C3,1
68405538,C4,1
68405538,C5,3
68405538,C6,2
68405538,CBD,1
68412423,C2,3
68431263,C3,1
68431341,CBD,1
68431513,N1,1
68436967,C2,1
68446430,C5,3
68446430,CBD,1
68446430,N1,1
68500141,C5,1
68501526,C1,2
68501526,C6,1
68501526,C8,2
68501526,CBD,2
68501526,NE2,1
68508181,E4,2
68511875,C4,1
68511875,C5,1
68512471,C5,1
68512471,C8,1
68512471,CBD,1
68525743,C7,1
68584152,CBD,1
68584152,E4,1
68595741,C1,1
68599304,C7,1
68601081,C2,1
68601081,C5,1
68601081,C8,3
68602108,C8,1
68602694,C4,1
68610162,C1,1
68610162,CBD,1
68669053,C2,7
68708289,CBD,1
68748420,E3,1
68752730,C5,1
68752730,C6,1
68753818,CBD,3
68753818,E4,1
68761306,C4,3
68761306,C5,1
68761306,CBD,1
68804508,C7,1
68805316,C2,1
68813671,C5,1
68819841,C8,1
68823465,CBD,1
68865239,C6,2
68903042,C7,1
68909290,C4,1
68928067,W2,1
68937407,NE3,2
68942626,C4,2
68951800,C7,1
68954057,C7,1
68967447,C3,1
68982779,W1,1
68987076,C1,1
68987076,C5,1
69007358,CBD,1
69011329,E2,1
69036109,C4,1
69036109,W2,1
69051805,CBD,1
69056492,C6,1
69061619,CBD,1
69067058,C1,1
69067058,NE2,1
69067677,C1,1
69072060,C2,1
69072060,C5,1
69072060,CBD,2
69074252,C6,1
69083332,C2,1
69085719,C7,1
69096971,C6,1
69156443,W2,1
69158786,C4,1
69158786,C5,2
69158786,C6,8
69158786,C7,1
69158786,C8,1
69158786,CBD,12
69158786,E1,7
69158786,E2,1
69158786,E4,1
69162784,C3,1
69169598,W2,1
69178326,C2,2
69178326,C3,2
69178326,C4,2
69178326,C5,3
69178326,C8,1
69178326,W1,3
69178970,C6,1
69197114,C4,1
69221455,C6,1
69239616,W2,1
69243097,C5,2
69243097,C8,1
69243097,CBD,3
69243097,NE2,2
69247128,C6,1
69281940,C3,1
69288906,W2,2
69292198,CBD,1
69312577,C4,1
69312577,C5,9
69312577,C6,4
69312577,CBD,4
69312577,W2,1
69315415,C2,12
69315415,C3,2
69315415,C4,1
69315415,C6,1
69315415,CBD,1
69315415,E2,1
69315415,NE2,7
69315415,W2,4
69324772,C6,1
69331362,CBD,2
69331362,E2,1
69333217,C6,2
69340684,C5,1
69366823,CBD,1
69411119,NE2,1
69411119,NE3,7
69412917,W2,1
69421177,NE2,1
69513905,C5,1
69513905,CBD,1
69536913,C5,1
69567749,C7,1
69572684,E4,1
69584095,C4,1
69584095,C5,1
69584095,C6,2
69584095,C8,1
69584095,CBD,1
69589814,C7,1
69593011,C2,2
69593011,C3,1
69593011,C6,1
69619253,C4,1
69619253,C5,2
69629821,C6,1
69629821,W2,1
69688299,C5,1
69694151,NE1,2
69723361,N1,1
69734276,C5,1
69760503,C7,1
69765779,CBD,1
69778586,C2,6
69778586,C3,1
69778586,C5,1
69778586,C6,3
69778586,C8,1
69778586,CBD,1
69778586,E2,2
69842565,CBD,1
69879692,NE2,1
69881132,C6,1
69913358,C6,1
69913358,CBD,1
69914337,NE2,1
69923913,C6,1
69996069,CBD,1
69997870,E3,1
70073583,C5,1
70073583,E1,1
70073583,NE1,2
70073583,NE2,3
70073583,NE3,1
70093717,CBD,1
70145665,E2,2
70165582,CBD,1
70176277,C4,1
70193291,CBD,1
70233379,C6,1
70233379,E1,1
70233781,E2,1
70238947,C5,1
70238947,CBD,1
70242147,C3,1
70244032,N1,1
70309859,C1,1
70312666,CBD,1
70337763,NE3,1
70396831,C7,1
70415492,CBD,1
70416078,NE2,1
70423663,N1,1
70428625,N1,1
70474248,C5,1
70474248,CBD,3
70493326,C5,1
70499678,C1,1
70499678,C4,2
70499678,C6,1
70499678,C7,1
70499678,CBD,2
70499678,E1,1
70499678,E3,1
70550221,C5,1
70558295,C7,1
70573243,CBD,1
70608337,CBD,1
70610153,C1,1
70619391,C1,10
70619391,C2,21
70619391,C3,6
70619391,C4,4
70619391,C5,2
70619391,C6,8
70619391,C7,5
70619391,C8,6
70619391,CBD,5
70619391,E1,4
70619391,E3,4
70619391,E4,2
70619391,N1,5
70619391,NE2,1
70619391,NE3,3
70619391,W1,3
70619391,W2,1
70642486,C6,1
70642849,C5,1
70685875,C4,1
70706175,C1,2
70706175,C2,2
70706175,C5,1
70706175,C8,1
70706175,CBD,1
70706175,N1,1
70706175,NE1,2
70706175,W1,1
70723669,E1,1
70723669,NE2,1
70726191,C3,3
70726191,C8,1
70726191,NE1,2
70762575,C8,1
70777292,C6,2
70792222,C1,1
70792222,W1,1
70792222,W2,1
70803744,C3,1
70803744,NE2,1
70859965,CBD,1
70893730,C6,2
71003819,C4,1
71023137,C4,4
71023137,C5,4
71023137,C6,1
71023137,CBD,5
71023137,W1,2
71055333,CBD,1
71066961,C1,2
71066961,C2,3
71066961,C3,2
71066961,C4,1
71066961,C5,4
71066961,C6,3
71066961,C7,2
71066961,C8,1
71066961,CBD,11
71071323,CBD,1
71071323,E2,1
71076064,C6,1
71090238,C2,1
71090238,C3,1
71102772,C7,1
71102772,CBD,1
71148541,W1,6
71148541,W2,3
71148541,W3,3
71213879,W1,1
71242990,C4,1
71242990,C6,1
71242990,C8,2
71242990,CBD,3
71242990,E1,2
71253699,C6,1
71262268,C4,1
71262268,C6,1
71262268,CBD,1
71283640,CBD,1
71324132,C8,1
71326101,E1,1
71388988,C5,1
71432126,N1,1
71432126,W2,1
71436488,C1,3
71436488,C2,2
71436488,C3,2
71436488,C4,1
71436488,C5,2
71436488,C7,1
71436488,C8,1
71436488,E2,1
71436488,NE1,2
71436488,W1,1
71436488,W2,2
71500581,C1,1
71500581,C2,2
71500581,C5,1
71500581,C6,2
71500581,C7,1
71500581,CBD,2
71500581,E1,3
71500581,E3,1
71500581,W2,1
71510514,C5,1
71510514,E1,1
71510514,N1,3
71515364,C5,1
71566227,CBD,1
71570553,C6,1
71589325,C6,1
71601455,W3,1
71638428,C3,1
71638428,C5,1
71638428,N1,2
71638428,NE1,1
71645575,NE2,2
71653751,C5,1
71654339,CBD,1
71658151,C5,1
71662923,C2,1
71671345,C4,1
71703825,C6,1
71705181,C6,1
71707222,C6,1
71717625,E3,1
71722457,E3,1
71723784,C3,1
71723784,C6,1
71723784,W2,1
71732456,CBD,1
71785825,NE3,1
71822255,CBD,1
71852926,NE2,1
71865989,C7,1
71869271,E3,1
71869271,W1,3
71874826,E4,1
71937262,C5,1
71939919,C3,1
72007341,C4,1
72015113,C4,1
72059782,C6,1
72064031,E4,1
72094419,C4,3
72094419,CBD,2
72094419,E3,3
72104748,C2,1
72104748,E2,1
72120442,NE2,1
72131486,E4,1
72133752,NE2,1
72162761,C1,2
72162761,C3,1
72162761,C5,1
72162761,C6,1
72162761,CBD,4
72162761,NE1,2
72162761,NE2,1
72163842,NE1,2
72183818,C6,1
72221155,CBD,1
72222461,C6,1
72224808,C6,2
72224808,C8,5
72224808,E3,1
72246475,CBD,1
72273605,C6,1
72273605,E2,1
72274172,E2,1
72289459,W2,2
72289459,W3,1
72321478,E2,1
72323091,C6,1
72358751,C7,1
72358751,C8,1
72361002,CBD,1
72361025,E1,1
72361025,N1,1
72440771,C2,1
72497200,CBD,1
72560035,C3,1
72560035,C6,1
72560035,CBD,1
72642855,CBD,2
72693049,C8,1
72703066,E1,1
72703066,N1,1
72706265,C3,1
72706265,C4,1
72706265,C5,1
72706265,CBD,1
72706265,W2,1
72712196,CBD,1
72720509,E1,1
72773969,C5,1
72773969,E4,1
72787990,C8,1
72787990,W1,1
72789179,CBD,2
72810033,W1,2
72813475,C6,1
72814392,C1,1
72822591,C3,1
72822591,C5,1
72822591,C6,2
72822591,CBD,2
72822591,E1,2
72855039,C8,1
72891662,NE2,1
72912360,CBD,1
72920877,C3,1
72920877,C5,1
72928759,C6,1
72934161,CBD,1
72934161,W2,1
72987069,C5,3
73053318,CBD,1
73054519,NE2,1
73064914,C8,1
73070838,C2,2
73070838,C6,3
73070838,NE2,11
73075428,C2,2
73111162,NE3,3
73121818,C4,1
73124554,CBD,3
73130200,C1,1
73130200,C3,1
73130200,C6,2
73130200,C7,3
73130200,C8,2
73130200,CBD,5
73130200,E3,1
73130200,W2,4
73136324,C3,3
73136324,C4,1
73136324,C6,2
73136324,C8,2
73136324,CBD,7
73191852,C5,1
73191852,E1,2
73195106,C3,1
73219693,C5,1
73219693,C8,2
73219693,CBD,1
73219693,W2,4
73263397,C8,1
73266893,C6,1
73266893,W2,1
73269753,C4,4
73269753,C6,1
73273106,C2,1
73273106,C5,1
73273106,C8,1
73273106,CBD,1
73280062,CBD,1
73310187,C6,1
73343491,C4,1
73355407,C5,1
73363364,C1,1
73363364,C2,1
73363364,C4,3
73363364,C8,1
73363364,NE1,2
73363364,W1,7
73363364,W2,1
73366034,E4,1
73384365,C1,1
73387752,CBD,1
73414564,NE1,1
73425582,C1,1
73436801,E4,2
73442493,CBD,1
73445176,C1,1
73445176,C6,1
73445176,NE1,2
73457522,C6,2
73502927,C5,1
73502927,C7,1
73504419,N1,1
73513234,C2,1
73513234,C3,1
73513234,C4,4
73513234,C5,1
73513234,C6,4
73513234,C7,1
73513234,C8,3
73513234,CBD,5
73513234,E1,1
73513234,E4,1
73513234,NE3,1
73513234,W2,1
73516525,W1,2
73563441,C5,1
73563441,C6,1
73563441,E3,1
73580328,C6,1
73580328,C8,1
73580328,CBD,1
73580328,E2,2
73580328,E4,1
73623943,W2,1
73627433,CBD,2
73632508,C2,1
73634942,CBD,1
73641223,W2,2
73650471,C2,1
73698490,C4,1
73717440,C6,1
73725029,C8,1
73789509,CBD,1
73790195,C7,1
73790195,CBD,1
73795393,C6,1
73795393,C8,2
73795393,CBD,2
73813234,C4,1
73850488,C6,1
73850488,CBD,1
73852956,NE2,1
73873608,NE2,2
73898079,C5,3
73898079,NE1,2
73911047,C3,1
73915344,C8,1
73924201,E2,1
73953059,E3,1
74012868,E4,1
74118987,C1,2
74118987,C6,2
74118987,W1,1
74193561,C7,1
74210599,W2,1
74246278,CBD,1
74256892,W2,1
74344337,C8,1
74414880,CBD,1
74416830,W2,1
74427024,CBD,1
74429321,W2,1
74432745,NE2,3
74462113,C6,1
74462404,C8,3
74483559,C8,1
74491896,W1,1
74500063,C6,1
74500063,NE3,1
74503630,E4,1
74503859,C6,1
74541325,NE2,2
74543110,C6,1
74555810,E1,1
74559425,NE3,1
74560389,C6,1
74608336,C1,1
74608336,C6,1
74608336,CBD,1
74608336,E2,2
74612471,E4,1
74617042,C5,1
74617042,C7,1
74646334,C6,1
74651786,C4,1
74688896,C8,1
74693258,C8,1
74698695,C1,1
74698695,C3,1
74698695,C5,3
74698695,C7,4
74698695,C8,5
74698695,NE2,9
74698695,NE3,2
74699810,C6,1
74702563,C1,1
74717328,C4,1
74718176,CBD,2
74732222,NE2,1
74738121,C5,1
74738121,E4,2
74864845,C4,2
74864845,C7,2
74864845,E1,1
74864845,E3,1
74864845,NE3,2
74881094,C8,1
74949886,E4,1
74949886,NE1,2
74957157,NE1,1
74983974,W2,1
74996298,C1,1
74996298,C7,3
74996298,C8,1
74996298,CBD,1
74996298,E1,1
74996298,NE2,1
75020525,E1,1
75028874,E3,1
75030709,E2,1
75034650,C5,2
75053980,CBD,1
75054780,C7,1
75101829,C5,1
75176916,C8,1
75178029,C8,1
75191623,CBD,1
75203017,C4,1
75233643,C5,1
75269478,C6,2
75338558,NE3,2
75344759,C2,1
75344759,C4,1
75344759,C8,1
75344759,CBD,1
75370651,C6,1
75375453,CBD,1
75377646,C8,1
75431027,W1,1
75442556,NE3,1
75449654,E1,1
75452680,CBD,1
75456909,C5,1
75456909,C8,1
75456909,E3,2
75456909,E4,1
75464085,C4,2
75464085,C6,2
75513901,NE2,1
75521636,C6,1
75529821,E4,1
75538638,CBD,1
75651323,C8,1
75690562,C3,1
75815541,C1,21
75815541,C2,6
75815541,C3,6
75815541,C4,9
75815541,C5,3
75815541,C6,8
75815541,C7,1
75815541,C8,3
75815541,CBD,9
75815541,E1,1
75815541,E4,1
75815541,NE2,1
75815541,W2,1
75821917,C1,1
75832420,C8,1
75847604,C8,1
75853290,C1,2
75853290,C2,1
75853290,C3,1
75853290,C4,1
75853290,C5,6
75853290,C6,3
75853290,C7,1
75853290,C8,3
75853290,CBD,3
75853290,E1,2
75853290,E4,1
75853290,NE2,2
75866047,N1,1
75913725,C2,2
75913725,C5,1
75913725,C6,3
75913725,CBD,2
75913725,E3,1
75915354,C5,2
75957100,C5,1
75957891,C6,1
75968918,C4,2
75976731,CBD,1
75987711,N1,1
76047010,C3,1
76047010,C4,1
76064904,CBD,1
76084885,C2,1
76084885,N1,1
76134134,C4,2
76134134,CBD,1
76134134,W1,2
76134134,W2,2
76168804,NE2,1
76227035,C5,1
76227035,C7,1
76227035,C8,1
76227035,E3,1
76238802,C4,1
76255043,W2,2
76255520,C5,1
76259750,C6,1
76259750,E4,1
76293453,E1,1
76295073,C8,1
76295073,CBD,1
76337906,C5,2
76401840,C6,1
76442945,C4,1
76484344,W2,1
76490563,NE2,1
76508726,C4,1
76510512,C7,1
76516502,CBD,1
76533769,C6,1
76533769,C8,2
76533769,CBD,5
76533769,E1,1
76533769,N1,1
76533769,NE2,2
76550258,NE2,1
76578120,C1,1
76582857,CBD,2
76582857,E3,2
76605307,C5,1
76739866,N1,1
76744303,C7,1
76750909,C8,1
76755013,W2,1
76797783,CBD,1
76830479,C6,1
76830479,CBD,1
76838136,C5,1
76838663,NE2,1
76881164,N1,2
76893181,C4,1
76894757,CBD,1
76898615,W2,2
76940485,E3,1
76982695,C8,1
77001620,C7,1
77003782,E1,1
77004592,C7,1
77004592,CBD,1
77004592,W2,1
77008567,C5,1
77008567,C6,1
77009022,CBD,1
77060639,C6,1
77081342,C5,1
77127790,E2,1
77152609,CBD,1
77157082,C5,1
77157082,C8,2
77157082,CBD,3
77172437,C7,1
77173984,C3,1
77250544,C2,1
77250544,C6,1
77250544,C7,2
77250544,E3,2
77259651,NE2,1
77260125,C8,1
77289196,C6,1
77289196,W2,3
77304628,C5,1
77323244,C8,1
77323244,CBD,1
77325316,E4,1
77334714,C2,1
77334714,W2,1
77415934,C3,1
77491368,CBD,1
77495535,NE1,3
77513288,E1,1
77541574,CBD,1
77574211,C7,1
77613262,C6,2
77613262,C7,1
77613262,CBD,1
77684694,N1,1
77744204,CBD,1
77752297,C6,1
77793668,C4,1
77801954,C6,1
77801954,CBD,2
77832102,E4,1
77853817,CBD,1
77892922,C2,1
77892922,C8,2
77892922,W2,1
77915317,C7,1
77917152,C1,1
77930408,C6,1
77930408,C7,1
77930408,C8,1
77930408,CBD,5
77930408,E1,4
77930408,E3,2
77930408,E4,3
77930408,NE2,1
77932194,C3,2
77963813,C7,1
77999292,C7,1
77999292,CBD,1
78031264,W2,1
78045157,C7,1
78067164,C1,21
78067164,C2,1
78067164,C3,5
78067164,C4,4
78067164,C5,5
78067164,C6,4
78067164,C7,8
78067164,C8,8
78067164,CBD,23
78067164,NE1,10
78067164,NE2,1
78067164,NE3,2
78067164,W2,6
78185764,C2,2
78185764,C3,3
78193983,C8,1
78222414,CBD,1
78270311,W2,1
78292879,C4,2
78348234,C7,4
78348234,CBD,1
78352904,C5,1
78352904,E1,1
78352904,N1,4
78358878,C6,1
78359974,CBD,2
78361186,C6,2
78389503,C5,2
78389503,C6,1
78420860,C3,1
78437478,C8,1
78478137,C1,1
78478137,C2,1
78478137,C5,1
78478137,W2,2
78493959,NE1,2
78557012,CBD,1
78637452,C4,1
78637452,C6,1
78637452,W2,1
78655106,CBD,1
78671470,C4,1
78671470,C5,2
78671470,C6,3
78671470,C7,1
78674108,NE2,1
78725076,C6,1
78725076,C7,1
78733110,C5,1
78815799,CBD,1
78827978,C8,1
78830803,W2,1
78848120,C6,3
78889353,E2,1
78912089,E3,1
78927561,CBD,1
78937236,C3,1
78985936,E3,1
78987638,CBD,3
78996843,C5,1
79010128,C6,1
79017880,NE3,2
79019489,C1,1
79028067,CBD,1
79058587,C6,1
79092611,NE3,1
79114258,C1,1
79114258,C2,3
79114258,C3,1
79114258,C4,5
79114258,C5,2
79114258,C6,4
79114258,C7,2
79114258,C8,3
79114258,CBD,10
79114258,NE2,4
79116019,W1,1
79116914,C5,1
79132219,W1,1
79173246,C6,1
79173246,CBD,2
79188642,C6,1
79188642,E3,1
79191132,C5,1
79191132,C6,4
79191132,CBD,7
79197422,C6,1
79199702,C6,1
79242037,C5,1
79245632,CBD,2
79273348,C8,1
79317270,CBD,1
79325009,C4,1
79325009,C8,1
79338429,CBD,1
79354192,C8,1
79354742,NE1,2
79354742,NE2,1
79354742,NE3,1
79358518,C8,1
79358518,NE2,1
79363013,E4,1
79365647,CBD,1
79480842,C4,1
79528129,C6,2
79565210,C6,1
79565210,CBD,1
79586779,C8,1
79595261,C6,1
79621028,C5,1
79635623,C3,2
79650378,C5,1
79666149,C3,1
79666149,C4,2
79666149,C5,1
79666149,C8,1
79678823,C7,1
79717393,W2,2
79723979,NE2,1
79813991,C6,1
79813991,C7,1
79813991,CBD,3
79831662,C2,1
79856102,C4,6
79856102,C5,2
79856102,C6,2
79856102,CBD,2
79923002,C2,1
79934468,C3,1
79934468,CBD,3
79947260,C7,1
79984746,C1,1
79984746,C4,1
79984746,N1,4
79995204,C8,1
80018305,C6,1
80028322,CBD,1
80069516,CBD,2
80070973,CBD,1
80087479,C1,1
80087479,C4,1
80156027,CBD,1
80184525,C5,9
80184525,CBD,2
80184610,C2,1
80195412,C2,1
80195412,C4,1
80195412,C5,2
80195412,C7,1
80195412,CBD,3
80195412,E1,1
80195412,E3,1
80240690,C2,1
80268392,C1,4
80268392,C4,2
80268392,C5,3
80268392,C6,2
80268392,C8,2
80268392,CBD,3
80268392,E1,1
80268392,E2,1
80268392,E3,1
80268392,E4,1
80268392,N1,1
80268392,NE1,2
80268392,W2,2
80275250,CBD,1
80283267,C6,1
80285033,C2,1
80339568,C7,1
80343638,C5,1
80459889,CBD,1
80486212,E1,1
80486496,NE2,1
80624806,C8,1
80624806,CBD,1
80632765,CBD,1
80668987,E3,1
80769251,NE3,5
80789444,C4,1
80813809,C1,1
80886478,C8,1
80902985,C2,1
80959199,C8,1
80972797,NE1,2
81010245,C4,1
81024361,C6,1
81046885,C5,2
81046885,C7,3
81046885,CBD,1
81129026,C8,1
81156987,C2,1
81156987,CBD,1
81156987,E3,1
81162852,E4,1
81182317,CBD,1
81232774,C1,2
81286450,C7,1
81324969,CBD,1
81382075,C7,1
81397713,E2,1
81411110,W2,1
81445607,C3,1
81445607,C5,1
81453426,C5,1
81457720,CBD,1
81463617,C3,1
81506419,CBD,1
81509718,C5,1
81509718,C6,2
81509718,C7,5
81559330,C6,1
81559330,CBD,1
81579031,C8,1
81638704,NE1,4
81643057,C2,1
81643057,CBD,2
81678545,CBD,1
81705772,CBD,2
81721675,C8,2
81760655,C5,1
81762139,C6,1
81765634,E4,1
81846692,C4,2
81850695,C5,1
81861871,CBD,1
81862530,C8,1
81916899,C5,2
81916899,CBD,1
81922888,C3,1
81922888,C4,3
81931928,CBD,2
81946297,C7,1
81988063,C6,2
82008326,C4,1
82048828,C7,1
82055579,E2,1
82090632,C3,1
82165587,C8,1
82172469,NE2,1
82174535,CBD,1
82177220,C8,1
82249832,CBD,1
82258667,C8,2
82264230,CBD,1
82264230,E2,1
82268105,NE2,1
82290430,CBD,1
82315783,C5,1
82315783,CBD,1
82331807,C4,2
82331807,C5,1
82331807,CBD,1
82364765,E1,8
82364765,E2,1
82371872,C5,1
82384182,C4,1
82384182,C8,1
82423594,C6,1
82457564,C6,1
82470618,C1,1
82514603,C7,1
82514603,N1,1
82515840,CBD,1
82525397,C6,1
82528888,C4,1
82528888,C5,1
82529790,C8,1
82540798,E3,1
82597086,C4,2
82597456,C8,1
82612899,C4,1
82625176,E1,7
82658614,C8,1
82658614,CBD,1
82669755,C8,1
82678401,CBD,1
82713125,C4,1
82713125,W2,1
82725842,E1,1
82741454,W2,1
82769452,C6,1
82769856,E1,2
82769856,E4,1
82814332,C6,1
82815847,C6,1
82816572,C5,1
82829391,C5,1
82848428,C8,1
82863206,CBD,1
82870864,C6,1
82870864,CBD,2
82886460,C8,1
82886460,CBD,2
82900168,E1,2
82968529,C3,1
82968529,W2,1
82974079,W2,1
82989750,C3,1
82989750,C6,1
83025211,E2,1
83032863,E2,1
83053314,C2,1
83053314,CBD,1
83063905,C1,1
83063905,C5,1
83063905,C7,1
83063905,C8,1
83063905,E3,1
83063905,E4,2
83117499,W2,1
83147553,NE3,1
83172093,C1,1
83172093,C5,1
83172093,C6,2
83172093,CBD,1
83196460,C2,1
83203877,C6,1
83209850,C1,1
83217788,NE1,2
83221461,C2,2
83221461,C5,1
83221461,C6,17
83221461,C8,3
83221461,CBD,18
83221461,NE2,1
83226753,C7,2
83226753,CBD,3
83331796,C2,1
83333266,E3,1
83333846,C1,1
83333846,C7,1
83333846,C8,2
83336698,CBD,2
83336698,E3,1
83342770,C8,1
83369057,C8,1
83369057,NE2,1
83400187,C3,1
83404188,NE3,1
83408928,C3,4
83429909,CBD,1
83432499,C5,1
83432499,C6,1
83451179,CBD,2
83475048,E4,1
83484718,C5,1
83484718,C6,1
83484718,CBD,2
83484718,NE2,1
83496311,C3,1
83518158,E1,1
83531877,W2,1
83563949,C3,1
83585490,C7,1
83608823,C1,10
83608823,C2,20
83608823,C3,25
83608823,C4,49
83608823,C5,40
83608823,C6,14
83608823,C7,27
83608823,C8,20
83608823,CBD,39
83608823,E2,5
83608823,E3,6
83608823,N1,11
83608823,NE1,16
83608823,W1,18
83608823,W2,26
83609384,NE2,1
83619214,C2,1
83619214,C5,1
83619214,C6,1
83619214,CBD,2
83625186,NE2,1
83626122,C4,1
83626122,C5,2
83626122,C6,1
83626122,C8,2
83633804,E1,1
83648871,C6,1
83700548,CBD,1
83780436,C5,1
83780436,CBD,1
83894209,C8,1
83906966,C5,2
83911180,CBD,1
83913913,E1,1
83956125,C1,1
83961884,CBD,1
83962501,C3,2
83962501,W2,1
83975715,C8,1
83976426,C3,2
83977695,C8,1
83996969,NE3,1
84062387,C5,7
84062387,C6,1
84062387,CBD,1
84196751,C6,1
84196751,CBD,3
84196852,C6,1
84202582,C6,1
84203114,CBD,1
84261785,C5,1
84269077,C4,1
84295430,E2,1
84331901,C1,2
84331901,C2,1
84331901,C6,1
84331901,C7,2
